model,lr,seed,fold,dir,kind,group,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,stratum,roc_auc,pr_auc,f1,accuracy,mcc
af3,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,-0.7407,0.41777,dataset/full/test.csv,Overall,0.8887596484591962,0.9222880251932266,0.8325305214482143,0.802262574454004,0.5917052171582722
af3,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,-0.7407,0.41777,dataset/full/test.csv,No 9-mer overlap,0.8560131928021135,0.9948873116252064,0.9563106796116504,0.9173680183626626,0.2427121147683242
af3,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,-0.7407,0.41777,dataset/full/test.csv,>=1 9-mer overlap,0.878179333173289,0.8997063208416077,0.8066012753426689,0.7883081346813839,0.5739210958235503
af3,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,-0.7407,0.41777,dataset/full/test.csv,Exact 15-mer match,0.8620984281988466,0.8631306044166615,0.7680911361149303,0.7713439938029104,0.5443608072310769
af3,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold0.csv,-0.7407,0.41777,dataset/full/test.csv,"9-mer overlap, not exact",0.9094853373217242,0.9801047173252512,0.925285368384642,0.8761822871883062,0.5645874016875321
af3,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,3.60797,0.47401,dataset/full/test.csv,Overall,0.8561954778608681,0.8967575019986271,0.8115178769898945,0.7720259761747187,0.5266932214355496
af3,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,3.60797,0.47401,dataset/full/test.csv,No 9-mer overlap,0.7942307798818076,0.9925596935006484,0.9481496543310288,0.9024483550114768,0.171540149583891
af3,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,3.60797,0.47401,dataset/full/test.csv,>=1 9-mer overlap,0.8460670731045209,0.8710820652102496,0.7838921207885379,0.7562146368611447,0.5098939729203447
af3,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,3.60797,0.47401,dataset/full/test.csv,Exact 15-mer match,0.8297239044941714,0.8311858207120436,0.7426532212279326,0.7366513583799037,0.4805130601349682
af3,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold1.csv,3.60797,0.47401,dataset/full/test.csv,"9-mer overlap, not exact",0.8571536569152882,0.965788387132789,0.9147366615199862,0.8575523072513614,0.4822140799795148
af3,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,-2.27773,0.43182,dataset/full/test.csv,Overall,0.8856335414841507,0.9193194212487432,0.8332227537800747,0.8024487094639312,0.5917590405032396
af3,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,-2.27773,0.43182,dataset/full/test.csv,No 9-mer overlap,0.8136198235421178,0.9930632104764756,0.9501627339300244,0.9062739097169088,0.2192656326718593
af3,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,-2.27773,0.43182,dataset/full/test.csv,>=1 9-mer overlap,0.8768331136208918,0.8977572674415952,0.8089878167024999,0.7898617938966701,0.5771202756365196
af3,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,-2.27773,0.43182,dataset/full/test.csv,Exact 15-mer match,0.8623583420444606,0.8627496831889832,0.7719454743121568,0.773667902395839,0.5498214608406938
af3,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold2.csv,-2.27773,0.43182,dataset/full/test.csv,"9-mer overlap, not exact",0.9019563591688478,0.9779697693361268,0.9238482150574812,0.8737460590427056,0.5552043380471793
af3,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,-2.44938,0.42605,dataset/full/test.csv,Overall,0.8848178455742277,0.9192447579721588,0.8294246431386286,0.7985812375909993,0.5840833545646759
af3,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,-2.44938,0.42605,dataset/full/test.csv,No 9-mer overlap,0.824901829379739,0.993242866571416,0.9547341772151898,0.9144988523335884,0.2336748405350129
af3,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,-2.44938,0.42605,dataset/full/test.csv,>=1 9-mer overlap,0.8743487735008676,0.8966251983176787,0.8032189750105887,0.7845283368889714,0.5662886346643784
af3,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,-2.44938,0.42605,dataset/full/test.csv,Exact 15-mer match,0.8584045078617828,0.8604892246979188,0.7652091254752852,0.7676644718641067,0.5374230910890871
af3,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold3.csv,-2.44938,0.42605,dataset/full/test.csv,"9-mer overlap, not exact",0.9058555751414038,0.9777154632080124,0.9219350331819768,0.8718830610490111,0.5678177704827146
af3,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,-1.304,0.4353,dataset/full/test.csv,Overall,0.8804992898882371,0.9165973888559044,0.8276185676300377,0.7948585373924554,0.5755784059240017
af3,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,-1.304,0.4353,dataset/full/test.csv,No 9-mer overlap,0.8452933487673979,0.9947450296502244,0.949383847642326,0.9049349655700076,0.2273024199877269
af3,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,-1.304,0.4353,dataset/full/test.csv,>=1 9-mer overlap,0.8709469310367141,0.8938128482229756,0.8025648547839571,0.781513774232446,0.5603721494060818
af3,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,-1.304,0.4353,dataset/full/test.csv,Exact 15-mer match,0.856146961911775,0.857862013949221,0.7653269943059318,0.76511923864328,0.5338747072403349
af3,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-af3_fold4.csv,-1.304,0.4353,dataset/full/test.csv,"9-mer overlap, not exact",0.8991026120399552,0.9776623038718985,0.9192654192654192,0.8664373746059043,0.5336363550680147
af3,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,-1.12754,0.40374,dataset/full/test.csv,Overall,0.8993492426852767,0.9299800811265913,0.8406656191972576,0.8154367968232958,0.6214169186643185
af3,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,-1.12754,0.40374,dataset/full/test.csv,No 9-mer overlap,0.8592933930757174,0.9951650521694126,0.954158215010142,0.9135424636572304,0.2493335506644703
af3,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,-1.12754,0.40374,dataset/full/test.csv,>=1 9-mer overlap,0.8897755192558738,0.9093501033688494,0.8164167461211753,0.8035432705685929,0.6051519777827898
af3,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,-1.12754,0.40374,dataset/full/test.csv,Exact 15-mer match,0.8754418853737488,0.8760912404926292,0.7805537965574808,0.7890776296132352,0.5776449355091994
af3,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold0.csv,-1.12754,0.40374,dataset/full/test.csv,"9-mer overlap, not exact",0.9227865023829448,0.9830346504876368,0.9256531650008768,0.87847520779593,0.5976335808466278
af3,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,2.9284,0.45175,dataset/full/test.csv,Overall,0.8758037195213951,0.91318446149134,0.8170762604509755,0.7909497021839841,0.5738517765211244
af3,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,2.9284,0.45175,dataset/full/test.csv,No 9-mer overlap,0.8528202245324088,0.9950805206587392,0.941273269567006,0.8907804131599082,0.24135371063038
af3,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,2.9284,0.45175,dataset/full/test.csv,>=1 9-mer overlap,0.8650955088692384,0.8888808757308218,0.7905567146151312,0.7788470457285966,0.5565373865643741
af3,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,2.9284,0.45175,dataset/full/test.csv,Exact 15-mer match,0.8490397815489527,0.8506777611586215,0.7514474530674309,0.7648425828584076,0.5283720984834234
af3,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold1.csv,2.9284,0.45175,dataset/full/test.csv,"9-mer overlap, not exact",0.895796016357151,0.9771624166756492,0.908529593366852,0.851390083118372,0.5193406627070548
af3,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,2.11525,0.4575,dataset/full/test.csv,Overall,0.8603849478820913,0.9008821619977934,0.807093303128982,0.7745698213103904,0.5360008288463943
af3,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,2.11525,0.4575,dataset/full/test.csv,No 9-mer overlap,0.8416282199686518,0.9946092920754712,0.936016511867905,0.881407804131599,0.2034364061251729
af3,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,2.11525,0.4575,dataset/full/test.csv,>=1 9-mer overlap,0.849713143907358,0.8746096787702706,0.7804075703849276,0.7616176606993785,0.5201918482237492
af3,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,2.11525,0.4575,dataset/full/test.csv,Exact 15-mer match,0.8331307696619948,0.8337575867347156,0.7399543829020359,0.7445083826702816,0.4902283089295881
af3,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold2.csv,2.11525,0.4575,dataset/full/test.csv,"9-mer overlap, not exact",0.8949002605511339,0.9769402260115864,0.9075303070524732,0.85024362281456,0.5222714173004633
af3,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,-5.53419,0.43048,dataset/full/test.csv,Overall,0.8810650074405948,0.9178778983787382,0.8229769302192701,0.7949619457313037,0.5794257655108077
af3,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,-5.53419,0.43048,dataset/full/test.csv,No 9-mer overlap,0.8404720497582426,0.9943780084088404,0.9395530841313974,0.8877199693955623,0.230681745553595
af3,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,-5.53419,0.43048,dataset/full/test.csv,>=1 9-mer overlap,0.8720014762048406,0.8960073178648184,0.7985224547987817,0.7837167238660606,0.565131751182514
af3,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,-5.53419,0.43048,dataset/full/test.csv,Exact 15-mer match,0.8576646559390142,0.8608688031174323,0.7620467249534184,0.7703480329773695,0.5403940462435449
af3,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold3.csv,-5.53419,0.43048,dataset/full/test.csv,"9-mer overlap, not exact",0.8902067790775658,0.9757023515295938,0.910063113604488,0.8529664660361135,0.5114759682959062
af3,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,-1.45632,0.44374,dataset/full/test.csv,Overall,0.8803303615802044,0.9147407116084368,0.8291381955096918,0.797278292521509,0.5808829750422555
af3,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,-1.45632,0.44374,dataset/full/test.csv,No 9-mer overlap,0.8386858706307844,0.9942579173776565,0.9532406937823308,0.9118209640397856,0.232274213358076
af3,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,-1.45632,0.44374,dataset/full/test.csv,>=1 9-mer overlap,0.870265634648637,0.8911135444012261,0.803384621861121,0.7833920786568964,0.5640608287230584
af3,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,-1.45632,0.44374,dataset/full/test.csv,Exact 15-mer match,0.855937070031915,0.8545842368369918,0.7667552896864961,0.7670004979804128,0.537361180169197
af3,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,/home/hwjang/project/250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-af3_fold4.csv,-1.45632,0.44374,dataset/full/test.csv,"9-mer overlap, not exact",0.906961433684098,0.9791477190883372,0.919393035698623,0.8683003725995987,0.5642646454126843
af3,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,5.47852,0.44382,dataset/full/test.csv,Overall,0.867147407436707,0.9076888240143322,0.8156696553656486,0.7823047650562541,0.550397900838794
af3,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,5.47852,0.44382,dataset/full/test.csv,No 9-mer overlap,0.8355579802052583,0.9943957180435024,0.9417306707629288,0.8911629686304514,0.1769016508217572
af3,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,5.47852,0.44382,dataset/full/test.csv,>=1 9-mer overlap,0.8568508192624613,0.8830987784953266,0.7896660258983079,0.7691076894536685,0.5351380827601918
af3,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,5.47852,0.44382,dataset/full/test.csv,Exact 15-mer match,0.8417938244838508,0.8451997321714012,0.7521663778162911,0.7547169811320755,0.5115095827871226
af3,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold0.csv,5.47852,0.44382,dataset/full/test.csv,"9-mer overlap, not exact",0.8697696882289051,0.9710268449711298,0.9056636402939904,0.8436514760676411,0.449803420096267
af3,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s42/pred-af3_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-af3_fold1.csv,3.43876,0.46366,dataset/full/test.csv,Overall,0.8612212514497092,0.9020230031258292,0.8108060819204591,0.7763691264063534,0.5380057861758808
